-2.335833333333333428e+00,8.793860223979505619e+00,-2.207999999999999829e+01,1.127999999999999936e+01,9.934571399999998903e+03,-3.502750000000000252e+00,4.440482699455844617e+00,-1.841000000000000014e+01,2.520000000000000018e+00,3.838457300000000032e+03,1.033799999999999919e+01,3.434849244629716747e+00,-1.100000000000000089e+00,1.928000000000000114e+01,1.424069199999999910e+04,-2.937500000000000111e-01,1.101467250610142390e+00,-2.759999999999999787e+00,1.689999999999999947e+00,1.559422999999999888e+02,1.097500000000000003e-01,1.382117615894778551e+00,-3.629999999999999893e+00,3.250000000000000000e+00,2.306752999999999929e+02,4.221666666666666345e-01,3.823999691277300439e+00,-8.730000000000000426e+00,6.150000000000000355e+00,1.776143800000000056e+03
6.859333333333333727e+00,7.096314739982218178e+00,-4.469999999999999751e+00,2.021999999999999886e+01,1.168897640000000138e+04,-2.250666666666667037e+00,2.419654497834120566e+00,-7.080000000000000071e+00,6.800000000000000488e-01,1.310427400000000034e+03,7.821666666666667211e+00,7.418698935048442245e+00,-3.620000000000000107e+00,2.337000000000000099e+01,1.394586760000000140e+04,7.333333333333331983e-02,1.502031587180804983e+00,-1.790000000000000036e+00,2.779999999999999805e+00,2.713772000000000162e+02,-3.214166666666666838e-01,4.011468887937296723e-01,-1.080000000000000071e+00,6.700000000000000400e-01,3.170730000000000004e+01,3.434166666666667589e-01,1.575596445706267223e+00,-2.700000000000000178e+00,2.450000000000000178e+00,3.120527000000000157e+02
4.780499999999999972e+00,9.519197782201326064e+00,-7.089999999999999858e+00,2.487999999999999901e+01,1.361619679999999971e+04,-2.157333333333333325e+00,3.395541619372215436e+00,-8.580000000000000071e+00,2.689999999999999947e+00,1.942054799999999886e+03,7.369999999999999218e+00,8.798813745803085951e+00,-5.309999999999999609e+00,2.269999999999999929e+01,1.580832279999999810e+04,-2.095833333333333159e-01,1.734342524720983603e+00,-2.410000000000000142e+00,2.629999999999999893e+00,3.662242999999999711e+02,-5.336666666666666226e-01,4.971886518772885011e-01,-1.719999999999999973e+00,6.300000000000000044e-01,6.383959999999999724e+01,1.443333333333333413e-01,2.209718961517253444e+00,-3.350000000000000089e+00,3.270000000000000018e+00,5.884428000000000338e+02
1.026558333333333195e+01,2.186441903320831770e+01,-2.144000000000000128e+01,4.932999999999999829e+01,7.001220249999999942e+04,-2.951000000000000068e+00,3.184648960246638794e+00,-1.049000000000000021e+01,3.640000000000000124e+00,2.262046800000000076e+03,-4.679166666666667029e-01,1.840667856980781281e+00,-4.339999999999999858e+00,5.400000000000000355e+00,4.328405000000000200e+02,-1.591666666666666785e-01,2.833036749183148739e-01,-9.000000000000000222e-01,5.000000000000000000e-01,1.267139999999999844e+01,-8.116666666666665086e-02,2.035439012159839134e+00,-4.280000000000000249e+00,3.279999999999999805e+00,4.979519999999999982e+02,-3.708333333333335702e-02,3.404006804691919186e+00,-4.730000000000000426e+00,6.549999999999999822e+00,1.390636500000000069e+03
5.208749999999999325e+00,7.839663636757638443e+00,-6.190000000000000391e+00,2.160999999999999943e+01,1.063096830000000045e+04,-1.973083333333333522e+00,2.737387378454540610e+00,-6.219999999999999751e+00,2.220000000000000195e+00,1.366361700000000155e+03,7.180500000000000327e+00,7.330318302547759401e+00,-4.349999999999999645e+00,1.973000000000000043e+01,1.263517759999999907e+04,-2.574166666666666270e-01,1.493170282672259708e+00,-2.080000000000000071e+00,2.290000000000000036e+00,2.754984999999999786e+02,-3.920000000000000151e-01,2.203656053017348793e-01,-9.699999999999999734e-01,8.000000000000000167e-02,2.426700000000000301e+01,2.250000000000000264e-02,1.716353814534365307e+00,-2.540000000000000036e+00,2.279999999999999805e+00,3.535652000000000044e+02
2.356083333333333307e+00,8.194997284505685542e+00,-8.580000000000000071e+00,1.873000000000000043e+01,8.725093100000000049e+03,-1.297499999999999876e+00,3.109411854890460791e+00,-6.400000000000000355e+00,4.000000000000000000e+00,1.362233799999999974e+03,9.265500000000001180e+00,1.429992872068482335e+01,-1.553999999999999915e+01,3.575000000000000000e+01,3.484049420000000100e+04,1.920000000000000040e-01,2.404558725975863176e+00,-4.509999999999999787e+00,3.850000000000000089e+00,6.982519999999999527e+02,1.575833333333333253e-01,1.780345938216003621e+00,-2.810000000000000053e+00,3.720000000000000195e+00,3.833357000000000312e+02,4.233333333333334086e-02,1.421326102233012811e+00,-2.069999999999999840e+00,2.720000000000000195e+00,2.426351999999999975e+02
-3.273499999999999854e+00,6.823617888139204446e+00,-1.707999999999999829e+01,1.164000000000000057e+01,6.873307600000000093e+03,-2.435416666666667229e+00,2.049321390051404901e+00,-8.470000000000000639e+00,1.889999999999999902e+00,1.215716699999999946e+03,9.288166666666665350e+00,1.178940541215808047e+01,-1.172000000000000064e+01,3.133999999999999986e+01,2.703121440000000075e+04,-9.558333333333332571e-02,2.151700411238103516e+00,-3.919999999999999929e+00,3.279999999999999805e+00,5.566740999999999531e+02,5.691666666666665014e-02,1.633847603987457653e+00,-3.279999999999999805e+00,4.290000000000000036e+00,3.207236999999999512e+02,-1.200000000000000719e-02,1.081366881929224588e+00,-1.870000000000000107e+00,2.250000000000000000e+00,1.403397999999999968e+02
-8.396583333333332178e+00,9.103132564840279883e+00,-2.392999999999999972e+01,7.559999999999999609e+00,1.840435609999999724e+04,-1.121416666666666506e+00,1.511608577990861901e+00,-3.819999999999999840e+00,2.140000000000000124e+00,4.251042999999999665e+02,6.562666666666667759e+00,9.666331407979393830e+00,-9.000000000000000000e+00,2.303000000000000114e+01,1.638078679999999986e+04,-9.933333333333334292e-02,1.575720857963815336e+00,-2.640000000000000124e+00,2.279999999999999805e+00,2.991315999999999917e+02,-1.524999999999999967e-01,5.937834201120809619e-01,-1.850000000000000089e+00,1.419999999999999929e+00,4.510020000000000095e+01,-9.108333333333333559e-02,1.459387883002855268e+00,-2.890000000000000124e+00,2.500000000000000000e+00,2.565731000000000108e+02
-2.296833333333333282e+00,7.986112945120562578e+00,-2.328999999999999915e+01,1.371000000000000085e+01,8.286413199999999051e+03,-1.878750000000000142e+00,4.790075949728424654e+00,-2.082000000000000028e+01,4.309999999999999609e+00,3.176943500000000313e+03,1.031250000000000000e+01,3.133244923398105897e+00,4.330000000000000071e+00,2.067000000000000171e+01,1.393978559999999925e+04,-2.222499999999999754e-01,1.071207622654606340e+00,-3.189999999999999947e+00,1.889999999999999902e+00,1.436256999999999948e+02,-2.126666666666666983e-01,1.619647972726035334e+00,-4.910000000000000142e+00,2.839999999999999858e+00,3.202183999999999742e+02,-5.984166666666667078e-01,3.296270366093911441e+00,-8.730000000000000426e+00,5.309999999999999609e+00,1.346820099999999911e+03
-9.340166666666668505e+00,1.133092596858507228e+01,-2.998000000000000043e+01,9.609999999999999432e+00,2.587543159999999989e+04,-2.468750000000000000e+00,1.719538001179386599e+00,-5.219999999999999751e+00,7.600000000000000089e-01,1.086184500000000071e+03,5.419916666666665606e+00,7.802605066667727129e+00,-5.110000000000000320e+00,2.048000000000000043e+01,1.083073709999999846e+04,-5.016666666666666496e-02,1.447238740575383487e+00,-2.479999999999999982e+00,2.229999999999999982e+00,2.516420000000000243e+02,-3.833333333333333037e-02,3.708825809995514589e-01,-9.100000000000000311e-01,9.699999999999999734e-01,1.668280000000000030e+01,-7.791666666666664798e-02,2.180393655525431740e+00,-3.709999999999999964e+00,3.520000000000000018e+00,5.712224999999999682e+02
