0;-19.14;-2.58;-12.04;2.42;-1.44;-2.68
1;-23.50;-1.36;-15.87;1.90;-0.66;-1.90
2;-26.43;-0.42;-18.27;1.09;0.34;-0.77
3;-26.07;-0.30;-18.60;0.20;0.65;0.44
4;-22.49;-0.88;-16.58;-0.62;0.50;1.46
5;-16.77;-1.31;-12.93;-1.25;0.43;2.18
6;-11.11;-1.55;-8.91;-1.67;0.68;2.58
7;-6.32;-1.77;-5.10;-1.87;0.93;2.64
8;-2.63;-1.44;-1.82;-1.87;0.91;2.46
9;1.03;-1.27;0.91;-1.64;0.59;2.06
10;4.37;-0.40;3.17;-1.20;0.24;1.46
11;6.70;-0.07;4.70;-0.60;0.05;0.65
12;7.46;0.40;5.19;0.11;0.10;-0.28
13;5.89;0.06;4.30;0.87;0.18;-1.20
14;1.81;-0.65;1.80;1.53;0.04;-1.96
15;-4.02;-1.80;-1.89;2.13;-0.62;-2.56
16;-10.22;-2.81;-6.18;2.48;-1.45;-2.90
17;-16.16;-3.01;-10.37;2.53;-1.47;-2.87
18;-22.12;-2.14;-14.84;2.19;-0.89;-2.33
19;-25.62;-0.69;-18.13;1.47;-0.01;-1.30
20;-27.06;-0.03;-19.94;0.54;0.69;-0.03
21;-25.07;-0.55;-19.23;-0.43;0.92;1.13
22;-20.31;-1.19;-16.43;-1.24;0.79;2.00
23;-14.59;-1.77;-12.57;-1.84;0.80;2.56
24;-9.48;-2.13;-8.73;-2.21;1.07;2.77
25;-5.25;-1.93;-5.06;-2.34;1.39;2.69
26;-2.28;-1.57;-1.96;-2.27;1.33;2.38
27;0.30;-1.02;0.89;-2.01;0.80;1.94
28;2.60;-0.45;3.34;-1.56;0.40;1.43
29;4.48;-0.40;4.95;-0.96;0.25;0.85
30;5.61;0.13;5.54;-0.27;0.11;0.19
31;5.82;0.29;5.30;0.45;-0.09;-0.54
32;4.96;-0.26;4.06;1.16;-0.03;-1.27
33;2.30;-1.08;1.51;1.81;-0.18;-1.93
34;-2.28;-1.97;-2.18;2.34;-0.86;-2.56
35;-7.06;-2.54;-6.00;2.67;-1.66;-3.02
36;-13.11;-3.10;-10.63;2.74;-1.60;-3.14
37;-20.48;-2.15;-15.64;2.40;-1.04;-2.81
38;-25.65;-0.88;-19.14;1.66;-0.15;-1.89
39;-28.95;-0.27;-21.33;0.71;0.54;-0.52
40;-27.67;-0.69;-20.70;-0.27;0.54;0.87
41;-22.15;-1.27;-17.64;-1.09;0.38;1.96
42;-15.39;-1.88;-13.60;-1.67;0.61;2.65
43;-9.34;-2.04;-9.59;-2.02;0.95;2.90
44;-4.77;-1.83;-5.78;-2.15;0.87;2.77
45;-1.14;-1.28;-2.30;-2.06;0.56;2.42
46;1.82;-0.79;0.57;-1.80;-0.04;1.96
47;4.81;-0.59;2.83;-1.36;-0.44;1.40
48;6.98;-0.36;4.36;-0.78;-0.32;0.71
49;7.64;0.35;4.83;-0.12;-0.14;-0.12
50;6.85;0.37;4.22;0.57;-0.20;-0.96
51;4.30;-0.34;2.26;1.22;-0.45;-1.77
52;-0.21;-1.14;-1.05;1.76;-0.82;-2.48
53;-5.61;-1.97;-4.81;2.12;-1.47;-2.99
54;-11.18;-2.56;-8.88;2.26;-1.60;-3.15
55;-17.69;-1.95;-13.35;2.05;-1.24;-2.93
56;-22.76;-0.88;-16.74;1.46;-0.53;-2.25
57;-26.58;-0.21;-19.29;0.64;0.17;-1.14
58;-26.70;-0.19;-19.28;-0.24;0.25;0.11
59;-23.29;-0.56;-16.88;-1.01;0.08;1.17
60;-17.57;-0.97;-12.95;-1.56;0.14;1.91
61;-12.29;-1.01;-8.90;-1.87;0.48;2.30
