0;1.87;0.72;-5.59;-0.56;-0.35;-0.30
1;0.84;0.41;-4.56;-1.19;-0.73;-0.84
2;-2.39;-0.15;-1.49;-1.77;-0.56;-1.23
3;-5.20;-0.86;1.90;-2.16;0.00;-1.51
4;-7.72;-1.47;6.03;-2.33;0.28;-1.70
5;-11.37;-2.16;10.80;-2.23;0.49;-1.73
6;-15.95;-2.37;15.53;-1.85;0.21;-1.56
7;-19.80;-2.25;19.51;-1.16;-0.31;-1.14
8;-21.56;-1.98;21.53;-0.24;-0.65;-0.47
9;-21.14;-1.97;20.68;0.69;-0.65;0.29
10;-19.12;-1.78;17.23;1.45;-0.64;0.97
11;-15.25;-1.53;13.06;1.97;-0.64;1.48
12;-11.23;-1.53;5.57;2.16;-0.10;1.75
13;-5.52;-0.84;3.92;2.04;0.69;1.78
14;-5.42;-0.83;2.08;1.89;0.51;1.69
15;-0.54;-0.34;0.63;1.65;-0.49;1.33
16;2.26;0.16;-1.75;1.41;-0.22;0.75
17;3.77;0.48;-4.22;1.02;-0.29;0.07
18;4.47;0.57;-6.04;0.48;-0.12;-0.62
19;3.17;0.36;-7.02;-0.18;-0.01;-1.26
20;-1.51;0.11;-5.98;-0.92;-0.20;-1.80
21;-3.91;-0.63;-3.04;-1.62;-0.15;-2.11
22;-7.53;-1.33;1.73;-2.10;-0.02;-2.25
23;-10.78;-2.01;6.60;-2.27;0.39;-2.20
24;-14.86;-2.59;10.72;-2.09;0.53;-1.94
25;-17.99;-2.80;15.12;-1.64;0.31;-1.49
26;-20.49;-2.81;17.94;-1.01;0.09;-0.92
27;-21.16;-2.74;18.80;-0.26;-0.34;-0.25
28;-19.90;-2.62;17.88;0.49;-0.59;0.40
29;-17.71;-2.28;14.86;1.11;-0.75;0.94
30;-14.91;-1.88;11.40;1.49;-0.81;1.31
31;-11.84;-1.45;7.88;1.70;-0.73;1.55
32;-6.92;-0.68;2.22;1.58;-0.46;1.61
33;-7.94;-0.21;1.41;1.41;0.20;1.65
34;-5.02;0.21;0.02;1.10;-0.52;1.56
35;-2.49;0.66;-2.05;0.74;-0.90;1.33
36;0.10;0.91;-3.40;0.30;-0.95;0.96
37;1.23;1.09;-4.80;-0.21;-0.65;0.49
38;1.41;0.99;-5.50;-0.80;-0.40;-0.03
39;0.56;0.48;-3.82;-1.48;-0.30;-0.56
40;-2.38;-0.49;0.21;-2.13;-0.05;-0.98
41;-6.15;-1.40;6.41;-2.47;0.41;-1.24
42;-9.17;-2.32;12.14;-2.38;0.51;-1.39
43;-13.00;-2.79;17.52;-1.81;0.42;-1.33
44;-16.36;-2.89;21.44;-0.92;0.21;-1.01
45;-18.59;-2.90;22.59;0.08;-0.12;-0.49
46;-19.02;-2.70;20.99;1.03;-0.50;0.11
47;-18.14;-2.42;17.16;1.80;-0.88;0.69
48;-16.41;-2.03;8.90;2.13;-1.05;1.20
49;-12.19;-1.84;6.50;2.28;-1.00;1.61
50;-9.65;-1.35;3.82;2.22;-1.45;1.87
51;-3.99;-0.49;-0.76;2.02;-1.85;1.91
52;0.38;0.48;-3.77;1.61;-1.41;1.63
53;3.23;1.32;-7.14;1.00;-0.91;1.08
54;5.56;1.56;-9.00;0.17;-0.60;0.34
55;5.99;1.18;-8.42;-0.77;0.03;-0.43
56;4.25;0.10;-5.79;-1.64;0.63;-1.15
57;-0.04;-1.13;-0.81;-2.29;0.75;-1.72
58;-5.25;-2.38;6.58;-2.60;1.19;-2.06
59;-9.62;-3.02;12.83;-2.44;1.42;-2.22
60;-15.38;-3.32;18.29;-1.78;1.03;-2.04
61;-19.80;-2.97;21.95;-0.83;0.41;-1.50
62;-21.75;-2.60;22.42;0.17;-0.12;-0.75
63;-21.51;-2.32;20.17;1.07;-0.42;0.06
64;-19.26;-1.97;16.17;1.74;-0.48;0.79
65;-15.24;-1.90;6.78;2.06;-0.02;1.34
66;-11.15;-1.16;5.99;2.05;0.14;1.68
67;-8.79;-0.66;3.47;1.94;-0.27;1.88
68;-3.83;-0.17;-0.08;1.66;-0.94;1.78
69;0.68;0.50;-2.21;1.25;-0.81;1.40
70;3.59;0.91;-4.71;0.74;-0.69;0.82
71;5.11;1.17;-6.45;0.10;-0.40;0.14
72;4.98;0.97;-7.20;-0.65;-0.04;-0.58
73;1.49;0.34;-6.14;-1.47;-0.12;-1.22
74;-1.60;-0.88;-0.83;-2.22;0.19;-1.68
75;-5.74;-2.19;5.22;-2.64;0.91;-1.97
76;-10.56;-3.00;11.69;-2.56;1.30;-2.03
77;-15.41;-3.37;16.65;-2.04;1.11;-1.83
78;-18.73;-3.16;20.22;-1.24;0.65;-1.37
79;-20.90;-2.78;21.14;-0.34;0.18;-0.72
80;-20.82;-2.41;19.51;0.51;-0.33;0.01
81;-19.03;-2.02;16.31;1.20;-0.64;0.68
82;-16.33;-1.79;12.23;1.66;-0.68;1.24
83;-13.35;-1.57;4.52;1.80;-0.38;1.61
84;-9.19;-0.91;3.73;1.67;-0.10;1.82
85;-7.24;-0.37;1.43;1.46;-0.68;1.91
