0;-13.32;-2.26;13.64;-2.92;0.50;-2.59
1;-17.12;-2.06;19.31;-2.26;-0.40;-2.17
2;-19.43;-1.22;22.93;-1.33;-0.21;-1.53
3;-20.68;-0.87;24.63;-0.28;0.00;-0.77
4;-20.97;-0.68;24.49;0.79;0.23;0.02
5;-20.17;-0.73;21.94;1.76;-0.03;0.76
6;-17.14;-1.08;18.07;2.53;-0.06;1.36
7;-14.17;-1.04;13.85;3.04;0.20;1.83
8;-11.51;-0.82;9.88;3.30;0.35;2.16
9;-9.05;-0.24;6.43;3.34;0.30;2.35
10;-6.62;0.22;3.69;3.21;0.14;2.41
11;-4.35;0.89;1.63;2.95;-0.00;2.35
12;-2.58;1.42;-0.14;2.62;0.22;2.20
13;-1.20;2.18;-2.19;2.22;0.45;1.97
14;0.10;2.97;-3.97;1.75;0.49;1.68
15;1.47;3.41;-5.42;1.21;0.46;1.30
16;2.36;3.69;-6.47;0.60;0.45;0.82
17;2.87;3.87;-6.99;-0.06;0.32;0.29
18;2.89;3.49;-6.85;-0.74;0.11;-0.28
19;2.23;2.91;-5.94;-1.41;-0.05;-0.85
20;1.05;2.15;-4.28;-2.02;-0.16;-1.39
21;-0.33;1.33;-2.19;-2.55;-0.26;-1.83
22;-1.92;0.71;0.35;-2.96;-0.21;-2.21
23;-3.93;0.50;3.05;-3.28;-0.21;-2.55
24;-6.22;-0.64;6.08;-3.50;-0.46;-2.78
25;-8.68;-1.59;10.19;-3.49;-0.44;-2.86
26;-12.78;-1.99;14.46;-3.15;-0.28;-2.76
27;-16.54;-1.78;19.21;-2.46;-0.34;-2.38
28;-19.01;-1.30;22.57;-1.49;0.05;-1.77
29;-21.28;-0.83;24.68;-0.43;0.31;-1.04
30;-22.10;-0.25;23.75;0.59;0.02;-0.26
31;-20.96;0.16;21.47;1.48;-0.18;0.49
32;-18.91;0.01;18.12;2.19;-0.19;1.17
33;-16.00;-0.10;14.37;2.69;-0.08;1.72
34;-13.01;0.03;10.76;2.97;0.03;2.12
35;-10.29;0.29;7.56;3.06;0.07;2.37
36;-7.83;0.67;4.94;2.98;-0.07;2.49
37;-5.62;1.08;3.09;2.81;-0.20;2.48
38;-3.72;1.36;1.76;2.57;-0.20;2.37
39;-2.08;1.67;0.44;2.30;-0.03;2.18
40;-1.04;2.33;-1.06;1.97;0.07;1.94
41;0.14;2.81;-2.38;1.59;-0.12;1.64
42;1.41;3.55;-3.07;1.17;-0.25;1.25
43;1.91;4.07;-3.68;0.67;-0.25;0.76
44;2.40;4.13;-3.70;0.18;-0.22;0.25
45;2.13;3.76;-3.59;-0.34;-0.05;-0.30
46;1.50;3.14;-3.12;-0.82;-0.12;-0.81
47;0.84;2.45;-2.52;-1.26;-0.14;-1.26
48;0.08;1.92;-2.03;-1.68;-0.17;-1.66
49;-0.67;1.46;-1.23;-2.09;-0.17;-2.04
50;-1.60;1.08;-0.32;-2.49;-0.17;-2.39
51;-2.99;0.68;1.16;-2.87;-0.17;-2.72
52;-4.62;0.21;3.51;-3.23;-0.28;-3.01
53;-6.50;-1.22;6.41;-3.48;-0.06;-3.22
54;-10.06;-2.45;9.80;-3.45;0.53;-3.23
55;-15.57;-3.27;14.03;-3.11;0.24;-2.95
56;-19.74;-2.35;18.49;-2.49;-0.41;-2.35
57;-21.60;-1.55;22.02;-1.65;-0.33;-1.55
58;-23.13;-0.45;23.06;-0.71;-0.29;-0.68
59;-22.94;-0.67;22.99;0.23;-0.46;0.15
60;-20.83;-0.69;20.85;1.10;-0.44;0.90
61;-17.84;-0.77;17.44;1.80;-0.19;1.49
62;-14.62;-0.58;13.68;2.27;0.04;1.91
63;-11.37;-0.25;10.41;2.51;0.17;2.18
64;-8.52;0.29;7.65;2.58;0.31;2.30
65;-6.00;0.82;5.56;2.54;0.48;2.28
66;-4.07;0.78;4.29;2.44;0.93;2.16
67;-2.64;1.65;2.84;2.28;1.40;1.98
68;-1.92;1.93;1.58;2.05;1.41;1.74
69;-1.02;2.15;0.59;1.79;1.15;1.43
70;-0.19;2.15;-0.43;1.51;1.05;1.10
71;0.35;2.28;-1.32;1.19;0.97;0.74
