0;-14.44;3.66;-19.93;1.73;-2.36;-1.97
1;-17.72;4.29;-22.43;1.55;-1.59;-1.69
2;-20.99;5.03;-25.05;1.31;-0.91;-1.33
3;-23.55;5.54;-27.13;0.94;-0.44;-0.89
4;-24.65;5.82;-28.12;0.46;-0.27;-0.34
5;-23.94;5.62;-27.73;-0.14;0.00;0.29
6;-21.55;4.95;-26.06;-0.80;0.39;0.90
7;-18.52;3.96;-23.48;-1.43;0.77;1.42
8;-14.54;2.60;-19.47;-1.96;1.06;1.78
9;-10.95;1.37;-15.23;-2.31;1.30;1.94
10;-7.92;0.39;-11.33;-2.48;1.32;1.95
11;-5.49;-0.42;-7.84;-2.52;1.19;1.87
12;-3.43;-0.99;-4.75;-2.45;1.02;1.73
13;-1.86;-1.40;-2.24;-2.28;0.97;1.55
14;-1.22;-1.55;-0.64;-2.08;0.88;1.40
15;-0.53;-1.49;0.74;-1.83;0.68;1.26
16;0.33;-1.47;1.93;-1.57;0.58;1.13
17;1.09;-1.44;3.12;-1.29;0.60;1.02
18;2.05;-1.46;4.22;-0.99;0.60;0.90
19;3.00;-1.45;5.22;-0.66;0.58;0.75
20;3.93;-1.44;6.11;-0.31;0.46;0.56
21;4.69;-1.43;6.71;0.06;0.34;0.35
22;5.28;-1.43;7.02;0.48;0.19;0.10
23;5.91;-1.59;7.03;0.93;0.18;-0.19
24;5.97;-1.83;6.38;1.42;0.24;-0.50
25;5.32;-1.98;4.75;1.90;0.11;-0.85
26;3.77;-1.91;2.13;2.33;-0.20;-1.23
27;1.42;-1.63;-1.38;2.64;-0.65;-1.58
28;-1.13;-0.74;-5.32;2.83;-1.06;-1.87
29;-4.41;0.41;-9.48;2.90;-1.29;-2.10
30;-8.59;1.81;-13.75;2.84;-1.63;-2.27
31;-12.96;2.91;-17.89;2.64;-1.98;-2.32
32;-17.58;4.06;-21.99;2.30;-2.27;-2.15
33;-21.12;5.13;-25.40;1.84;-2.49;-1.77
34;-23.41;5.95;-27.87;1.30;-2.09;-1.22
35;-24.50;6.32;-29.36;0.72;-1.30;-0.58
36;-23.87;6.37;-29.53;0.10;-0.39;0.08
37;-21.95;5.82;-28.24;-0.54;0.31;0.67
38;-19.14;4.96;-25.65;-1.15;0.65;1.16
39;-15.71;3.73;-22.42;-1.68;0.74;1.53
40;-12.61;2.47;-19.27;-2.12;0.85;1.79
41;-9.25;1.30;-15.54;-2.46;0.91;1.93
42;-6.40;0.37;-11.83;-2.66;1.01;1.95
43;-3.88;-0.32;-8.43;-2.75;1.01;1.87
44;-1.93;-0.82;-5.16;-2.74;0.99;1.71
45;-0.94;-1.09;-2.33;-2.63;0.89;1.50
46;-0.21;-1.23;-0.00;-2.43;0.72;1.29
47;0.19;-1.25;1.97;-2.16;0.61;1.11
