0;-2.65;-3.49;-0.86;-1.18;0.50;2.02
1;-1.09;-3.30;0.05;-1.00;0.45;1.70
2;0.20;-3.09;0.66;-0.78;0.38;1.36
3;1.21;-2.77;1.16;-0.53;0.36;1.01
4;1.86;-2.49;1.41;-0.28;0.36;0.64
5;2.24;-2.26;1.47;-0.01;0.41;0.26
6;2.23;-2.17;1.15;0.27;0.41;-0.10
7;1.77;-2.17;0.32;0.54;-0.01;-0.48
8;1.40;-2.08;-0.57;0.76;-0.40;-0.89
9;0.18;-2.10;-1.71;0.93;-0.61;-1.39
10;-2.15;-2.36;-2.98;1.05;-0.41;-1.92
11;-6.14;-2.81;-4.17;1.14;-0.18;-2.39
12;-11.57;-3.28;-5.64;1.24;-0.09;-2.69
13;-17.34;-3.45;-7.52;1.34;0.01;-2.68
14;-22.65;-3.28;-9.84;1.33;0.07;-2.30
15;-26.76;-2.55;-12.43;1.15;0.25;-1.57
16;-28.48;-1.82;-14.54;0.75;0.42;-0.56
17;-27.74;-1.41;-15.72;0.19;0.60;0.54
18;-24.44;-1.84;-15.22;-0.46;0.66;1.52
19;-18.85;-2.38;-12.24;-1.04;0.76;2.25
20;-14.09;-2.93;-9.41;-1.42;0.66;2.68
21;-9.29;-3.12;-6.88;-1.63;0.51;2.80
22;-5.26;-3.04;-4.60;-1.70;0.28;2.69
23;-1.91;-2.71;-2.38;-1.64;0.25;2.42
24;0.62;-2.30;-0.39;-1.48;0.35;2.01
25;2.55;-1.87;1.54;-1.24;0.31;1.52
26;4.09;-1.50;3.31;-0.89;0.30;0.98
27;5.07;-1.21;4.36;-0.44;0.26;0.41
28;5.38;-1.07;4.69;0.07;0.09;-0.20
29;5.03;-1.01;4.26;0.57;-0.28;-0.84
30;3.63;-1.48;3.30;1.04;-0.73;-1.50
31;1.16;-2.01;2.04;1.44;-0.88;-2.13
32;-2.84;-2.88;0.07;1.80;-0.82;-2.66
33;-7.96;-3.66;-2.87;2.09;-0.78;-3.01
34;-13.71;-4.17;-6.37;2.24;-0.65;-3.11
35;-21.44;-3.97;-11.56;2.19;-0.10;-2.86
36;-25.40;-3.14;-16.11;1.82;0.45;-2.13
37;-27.51;-1.82;-19.28;1.13;0.42;-1.16
38;-27.87;-1.45;-20.48;0.24;0.48;-0.06
39;-25.37;-2.27;-19.32;-0.66;0.35;0.96
40;-21.07;-2.98;-16.31;-1.39;0.36;1.74
41;-17.43;-3.52;-13.28;-1.88;0.75;2.24
42;-11.70;-3.95;-8.87;-2.21;0.34;2.46
43;-7.45;-3.72;-5.14;-2.29;0.42;2.46
44;-4.84;-3.37;-2.18;-2.17;0.62;2.28
45;-2.67;-2.75;0.02;-1.91;0.35;1.98
46;-0.71;-1.96;1.54;-1.55;-0.07;1.63
47;1.05;-1.36;3.09;-1.11;-0.13;1.24
48;2.39;-0.98;4.08;-0.64;0.06;0.82
49;3.23;-0.70;4.29;-0.13;0.13;0.35
50;3.58;-0.69;4.14;0.36;-0.11;-0.17
51;3.56;-0.90;3.69;0.81;-0.49;-0.71
52;3.25;-1.44;2.72;1.22;-0.76;-1.25
53;1.05;-2.11;1.06;1.57;-0.95;-1.81
