0;-22.14;2.53;-4.73;-0.13;0.74;2.85
1;-15.36;1.52;-4.36;-0.26;1.21;3.39
2;-8.96;1.44;-3.85;-0.37;1.43;3.52
3;-3.24;2.01;-3.04;-0.44;1.58;3.29
4;1.71;3.22;-2.14;-0.49;1.62;2.77
5;5.51;4.23;-1.02;-0.47;1.49;1.98
6;8.53;4.71;0.71;-0.37;1.29;1.01
7;9.75;4.89;2.32;-0.15;1.12;-0.04
8;9.56;4.24;3.55;0.14;0.73;-1.10
9;7.90;3.14;4.08;0.48;0.25;-2.07
10;3.45;2.49;2.73;0.80;-0.48;-2.94
11;-3.70;2.26;0.24;0.97;-1.61;-3.59
12;-12.33;2.72;-2.11;0.88;-2.56;-3.79
13;-20.58;3.88;-3.47;0.66;-2.93;-3.34
14;-26.90;4.91;-4.00;0.44;-2.44;-2.31
15;-30.35;5.71;-4.58;0.28;-1.50;-0.94
16;-29.96;5.55;-4.96;0.11;-0.57;0.46
17;-26.30;4.54;-5.19;-0.06;0.31;1.69
18;-20.81;3.07;-5.21;-0.24;0.90;2.56
19;-14.95;2.28;-4.67;-0.41;1.17;3.00
20;-9.45;2.21;-3.70;-0.53;1.22;3.09
21;-4.50;2.67;-2.69;-0.58;1.28;2.91
22;-0.18;3.42;-1.55;-0.59;1.32;2.51
23;3.68;4.00;-0.24;-0.53;1.36;1.89
24;7.10;4.40;1.47;-0.40;1.37;1.07
25;8.91;4.58;2.88;-0.17;1.25;0.16
26;9.26;4.11;4.07;0.15;0.85;-0.91
27;8.16;3.00;4.80;0.51;0.33;-1.94
28;5.29;1.91;4.29;0.88;-0.14;-2.83
29;-1.33;1.90;1.37;1.18;-1.11;-3.59
30;-9.83;2.03;-1.79;1.17;-2.59;-4.08
31;-19.10;3.03;-3.72;0.88;-3.61;-3.95
32;-26.82;4.09;-3.87;0.55;-3.51;-3.06
33;-31.94;4.97;-3.62;0.37;-2.20;-1.59
34;-33.26;5.37;-4.10;0.25;-0.72;0.05
