0;-4.02;0.17;-9.98;-1.88;1.25;1.99
1;-1.57;0.57;-7.00;-2.02;1.59;1.92
2;0.30;1.01;-4.39;-1.99;2.23;1.72
3;1.41;1.41;-2.06;-1.82;2.55;1.39
4;2.21;1.87;-0.35;-1.52;2.57;0.94
5;2.59;2.56;0.88;-1.06;2.12;0.46
6;2.33;2.64;1.10;-0.43;1.58;-0.02
7;0.02;3.51;-0.70;0.39;0.35;-0.56
8;-1.89;3.45;-2.54;1.23;-1.65;-1.10
9;-2.60;2.54;-4.14;1.87;-2.92;-1.49
10;-3.73;1.55;-6.20;2.22;-3.21;-1.67
11;-5.76;0.93;-9.34;2.30;-2.86;-1.68
12;-8.19;0.31;-12.69;2.14;-2.57;-1.58
13;-10.50;0.29;-15.51;1.79;-1.97;-1.31
14;-12.85;0.89;-17.89;1.22;-1.29;-0.81
15;-14.47;1.17;-19.55;0.51;-0.65;-0.15
16;-13.84;0.82;-19.62;-0.23;-0.32;0.54
17;-11.71;0.53;-18.39;-0.90;0.34;1.12
18;-8.60;0.36;-15.93;-1.49;0.90;1.53
19;-5.60;0.30;-12.81;-1.97;1.52;1.75
20;-2.92;0.28;-9.39;-2.33;1.92;1.77
21;0.04;0.91;-5.60;-2.50;2.44;1.64
22;2.47;0.79;-1.87;-2.47;3.59;1.39
23;3.76;0.87;0.98;-2.23;4.88;1.00
24;3.14;1.93;2.35;-1.67;5.90;0.48
25;-0.62;3.79;0.65;-0.79;4.23;-0.10
26;-2.08;4.54;0.30;0.27;0.15;-0.62
27;-1.64;4.37;-0.75;1.22;-2.95;-1.01
28;-1.04;3.63;-2.75;1.91;-4.58;-1.34
29;-1.31;2.51;-5.17;2.30;-4.60;-1.59
30;-3.31;1.22;-8.27;2.40;-4.00;-1.77
31;-5.85;0.40;-11.39;2.27;-3.29;-1.84
32;-9.22;0.44;-14.43;1.96;-2.81;-1.72
33;-12.12;1.08;-16.85;1.44;-2.58;-1.36
34;-13.85;1.39;-18.37;0.80;-2.09;-0.76
35;-14.88;1.27;-19.13;0.14;-1.35;-0.06
36;-14.00;1.06;-18.30;-0.55;-0.45;0.64
37;-12.27;0.80;-16.40;-1.19;0.62;1.26
38;-10.00;0.57;-13.71;-1.70;1.42;1.69
39;-7.65;0.70;-10.70;-2.03;1.74;1.96
40;-4.58;1.08;-7.51;-2.19;1.75;2.11
41;-1.22;1.44;-4.52;-2.21;2.03;2.11
42;2.23;1.62;-1.31;-2.09;2.92;1.90
43;4.62;1.74;1.78;-1.88;4.47;1.49
44;5.21;1.74;4.17;-1.54;5.53;0.96
45;3.65;2.93;4.36;-0.82;5.32;0.39
46;0.10;4.27;2.50;0.30;2.84;-0.19
47;0.06;4.38;2.35;1.43;-1.36;-0.81
48;0.21;2.96;0.79;2.34;-3.52;-1.36
49;-0.13;1.60;-1.52;2.91;-4.23;-1.75
50;-1.80;0.20;-4.57;3.22;-3.90;-2.01
51;-5.10;-1.11;-8.65;3.34;-3.58;-2.22
52;-7.90;-1.64;-11.80;3.23;-3.94;-2.35
53;-10.42;-1.78;-14.25;2.89;-3.81;-2.23
54;-13.15;-0.76;-16.70;2.35;-3.24;-1.81
55;-15.44;-0.24;-18.92;1.73;-2.27;-1.12
56;-16.60;0.34;-20.33;1.04;-1.30;-0.32
57;-15.78;0.40;-20.42;0.28;-0.28;0.49
58;-13.85;0.22;-19.41;-0.45;0.81;1.17
59;-11.46;0.28;-17.47;-1.07;1.34;1.64
60;-7.74;0.54;-14.35;-1.53;1.32;1.94
61;-3.97;0.64;-10.94;-1.84;1.59;2.07
62;-0.72;0.55;-7.62;-2.05;2.22;1.99
63;2.62;0.82;-3.68;-2.13;3.37;1.73
64;4.36;0.18;-0.69;-2.02;4.73;1.28
65;3.00;1.26;0.06;-1.58;5.00;0.64
66;1.19;2.83;1.18;-0.82;2.96;-0.04
67;0.76;3.21;1.88;0.08;0.08;-0.67
68;0.42;2.89;1.56;0.97;-1.88;-1.18
69;-0.21;1.85;0.12;1.66;-2.81;-1.55
70;-2.34;0.94;-2.78;2.13;-3.03;-1.81
71;-5.26;-0.13;-6.37;2.49;-3.42;-2.06
72;-7.82;-1.35;-9.31;2.62;-3.68;-2.20
73;-10.53;-1.41;-13.82;2.47;-3.36;-2.05
74;-13.14;-0.51;-15.43;2.02;-2.62;-1.48
75;-14.96;-0.11;-16.88;1.52;-1.46;-0.73
76;-15.88;-0.01;-18.83;0.90;-0.54;0.07
77;-14.71;-0.04;-19.23;0.19;0.33;0.83
78;-12.23;-0.28;-18.16;-0.51;1.07;1.44
79;-9.08;-0.20;-15.82;-1.13;1.29;1.84
80;-5.53;-0.16;-12.48;-1.59;1.26;2.03
81;-1.90;0.17;-8.65;-1.87;1.57;2.01
82;1.06;0.29;-4.92;-1.96;2.52;1.78
83;3.47;0.50;-1.16;-1.88;3.79;1.40
84;3.57;0.82;0.56;-1.51;4.97;0.88
85;-0.26;3.02;-0.33;-0.73;3.65;0.25
86;-1.94;3.43;-0.49;0.23;0.27;-0.36
87;-2.87;3.19;-2.77;1.13;-2.64;-0.84
88;-2.72;2.20;-4.97;1.76;-4.34;-1.20
89;-3.11;1.25;-7.37;2.04;-4.05;-1.37
90;-5.60;0.60;-11.05;2.02;-3.09;-1.36
91;-8.30;0.08;-14.57;1.75;-2.57;-1.25
92;-10.37;0.58;-17.11;1.27;-2.05;-0.97
93;-11.74;1.29;-18.67;0.61;-1.01;-0.44
94;-12.41;1.29;-19.62;-0.12;0.14;0.24
95;-11.40;0.79;-19.08;-0.85;1.00;0.88
96;-9.09;0.28;-17.18;-1.50;1.63;1.32
97;-6.20;0.30;-14.36;-2.04;2.09;1.56
98;-3.16;0.21;-10.70;-2.43;2.53;1.64
99;-1.04;0.33;-6.91;-2.66;2.76;1.54
100;1.16;0.34;-2.65;-2.65;3.17;1.25
101;2.43;0.35;0.93;-2.38;3.74;0.82
102;0.67;2.10;1.80;-1.69;3.60;0.30
103;-1.21;3.47;2.57;-0.69;1.39;-0.21
104;-1.28;3.51;2.87;0.32;-0.77;-0.59
105;-1.29;2.69;1.46;1.14;-2.08;-0.85
106;-1.78;1.81;-1.03;1.72;-2.64;-1.05
107;-3.02;0.86;-4.10;2.11;-2.74;-1.24
108;-5.06;-0.05;-7.44;2.32;-2.88;-1.40
109;-7.52;-0.49;-10.76;2.34;-3.10;-1.46
110;-9.41;-0.56;-13.33;2.12;-3.23;-1.34
111;-10.96;-0.04;-15.57;1.70;-2.60;-0.95
112;-12.45;0.73;-17.90;1.16;-1.64;-0.33
113;-12.63;0.96;-19.08;0.53;-0.73;0.36
114;-11.32;0.80;-18.89;-0.14;0.19;0.95
115;-8.97;0.82;-17.26;-0.78;1.10;1.37
116;-6.55;0.97;-14.72;-1.31;1.67;1.62
117;-3.69;1.36;-11.31;-1.69;1.83;1.74
118;-0.65;1.59;-7.90;-1.88;2.00;1.73
119;2.72;1.80;-4.17;-1.89;2.63;1.53
