0;-10.93;0.47;3.68;3.09;-1.47;1.04
1;-9.58;0.64;0.55;3.28;-1.40;1.06
2;-8.73;1.07;-2.40;3.30;-1.15;1.07
3;-7.91;1.58;-5.08;3.18;-1.16;1.02
4;-6.23;1.94;-7.35;3.04;-0.98;0.91
5;-5.44;2.68;-10.35;2.82;-0.67;0.77
6;-4.56;3.42;-13.13;2.46;-0.50;0.59
7;-3.86;4.22;-15.58;1.94;-0.52;0.35
8;-3.19;4.92;-17.34;1.33;-0.57;0.06
9;-2.95;5.27;-18.36;0.66;-0.67;-0.24
10;-3.25;5.52;-18.58;0.01;-0.50;-0.52
11;-3.87;5.54;-17.80;-0.57;-0.02;-0.74
12;-4.67;5.25;-18.01;-1.22;0.00;-0.92
13;-5.89;4.74;-16.79;-1.83;0.22;-1.05
14;-6.56;3.92;-14.66;-2.36;0.47;-1.13
15;-7.76;3.17;-12.42;-2.80;0.64;-1.19
16;-9.03;2.39;-9.91;-3.13;0.83;-1.18
17;-10.63;1.68;-7.04;-3.37;1.04;-1.13
18;-12.76;1.26;-3.52;-3.51;1.12;-1.03
19;-14.78;0.95;1.13;-3.55;0.86;-0.85
20;-15.85;0.81;6.48;-3.35;0.63;-0.61
21;-16.07;0.98;11.99;-2.78;0.54;-0.30
22;-16.31;1.38;16.12;-1.89;0.60;0.02
23;-15.90;1.81;18.07;-0.84;0.42;0.32
24;-14.64;1.70;17.98;0.23;0.24;0.58
25;-13.43;1.36;16.20;1.18;0.09;0.78
26;-12.23;0.98;13.14;1.96;-0.20;0.91
27;-10.66;0.57;9.88;2.57;-0.50;0.98
28;-9.51;0.36;6.37;3.00;-0.81;0.99
29;-8.11;0.41;3.00;3.26;-1.11;0.94
30;-7.20;0.66;-0.31;3.39;-1.23;0.83
31;-6.26;1.03;-3.47;3.40;-1.32;0.68
32;-5.56;1.73;-6.96;3.31;-1.31;0.49
33;-5.17;2.38;-10.51;3.06;-1.33;0.29
34;-4.83;3.16;-13.64;2.64;-1.38;0.06
35;-4.74;3.99;-16.33;2.11;-1.31;-0.18
36;-4.89;4.65;-18.32;1.50;-1.08;-0.39
37;-5.50;5.16;-19.88;0.83;-0.68;-0.54
38;-6.49;5.38;-20.70;0.11;-0.22;-0.65
39;-7.04;5.28;-20.21;-0.58;0.23;-0.73
40;-7.69;4.80;-19.74;-1.28;0.65;-0.77
41;-8.48;4.16;-17.89;-1.99;0.72;-0.79
42;-8.21;3.18;-14.75;-2.57;0.78;-0.82
43;-7.99;2.28;-11.74;-2.99;0.87;-0.85
44;-8.81;1.54;-8.90;-3.27;1.01;-0.91
45;-10.12;1.12;-5.88;-3.48;0.97;-0.95
46;-11.62;0.93;-2.39;-3.56;0.99;-0.89
47;-13.07;0.82;1.94;-3.48;0.99;-0.74
48;-14.21;0.85;6.81;-3.20;0.88;-0.56
49;-15.18;1.22;11.46;-2.64;0.52;-0.35
50;-15.30;1.50;15.45;-1.83;0.06;-0.10
51;-14.71;1.74;17.21;-0.79;-0.25;0.15
52;-13.68;1.68;16.69;0.31;-0.25;0.37
53;-13.18;1.35;13.98;1.21;-0.35;0.53
54;-12.61;1.12;10.81;1.86;-0.67;0.64
55;-11.66;0.99;7.61;2.35;-0.99;0.73
56;-10.64;0.93;4.42;2.71;-0.98;0.80
57;-9.87;1.15;1.13;2.90;-0.95;0.86
58;-9.17;1.52;-1.84;2.91;-0.92;0.88
59;-8.58;1.91;-4.13;2.80;-0.92;0.85
60;-7.84;2.37;-5.99;2.64;-0.93;0.79
61;-7.07;2.77;-7.83;2.48;-0.77;0.71
62;-6.48;3.22;-9.99;2.27;-0.66;0.62
63;-5.55;3.61;-12.14;1.98;-0.60;0.48
64;-4.65;4.12;-14.28;1.61;-0.54;0.29
65;-4.00;4.53;-16.39;1.13;-0.40;0.05
66;-3.83;5.00;-18.41;0.56;-0.16;-0.21
67;-4.63;5.38;-19.67;-0.11;0.13;-0.46
68;-4.87;5.27;-19.49;-0.90;0.09;-0.65
69;-5.62;4.87;-17.64;-1.66;-0.01;-0.80
70;-6.00;4.16;-14.96;-2.23;0.23;-0.92
71;-7.35;3.56;-12.91;-2.69;0.40;-1.00
72;-8.42;2.85;-10.34;-3.08;0.39;-1.03
73;-9.51;2.07;-7.29;-3.36;0.47;-1.00
74;-10.89;1.56;-4.18;-3.46;0.75;-0.91
75;-12.32;1.20;-1.30;-3.44;1.03;-0.78
76;-13.96;0.97;2.18;-3.31;1.30;-0.58
77;-15.52;0.99;6.21;-3.07;1.20;-0.37
78;-15.81;1.10;10.84;-2.63;0.77;-0.13
79;-15.55;1.31;14.64;-1.86;0.51;0.16
80;-14.83;1.53;16.63;-0.89;0.31;0.40
81;-14.09;1.56;16.31;0.13;0.06;0.58
82;-13.13;1.38;14.63;1.02;-0.29;0.71
83;-12.27;1.23;11.86;1.71;-0.75;0.79
84;-11.21;1.01;9.06;2.29;-1.04;0.84
85;-10.15;0.87;6.07;2.73;-1.16;0.89
86;-9.41;1.07;2.95;3.02;-1.11;0.92
87;-8.22;1.20;-0.05;3.17;-1.13;0.91
88;-7.01;1.32;-2.91;3.23;-0.90;0.86
89;-6.22;1.93;-5.94;3.20;-0.49;0.78
90;-5.58;2.55;-9.03;3.01;-0.41;0.67
91;-4.71;3.14;-11.97;2.68;-0.44;0.48
92;-4.06;3.84;-14.88;2.22;-0.63;0.22
93;-3.65;4.52;-17.35;1.63;-0.77;-0.07
94;-3.77;5.15;-19.31;0.93;-0.75;-0.35
95;-3.68;5.46;-20.01;0.21;-0.42;-0.57
96;-4.29;5.50;-19.61;-0.53;-0.00;-0.73
97;-6.10;5.09;-19.18;-1.30;0.15;-0.86
98;-7.63;4.70;-17.69;-2.03;0.10;-0.93
99;-7.76;3.87;-14.80;-2.63;0.12;-0.96
100;-8.17;2.90;-11.57;-3.02;0.38;-0.96
101;-9.10;2.21;-8.67;-3.31;0.54;-0.94
102;-10.28;1.74;-5.92;-3.48;0.79;-0.87
103;-11.37;1.28;-3.01;-3.55;0.91;-0.77
104;-12.61;0.94;0.38;-3.50;1.15;-0.64
105;-13.88;0.79;4.41;-3.33;1.23;-0.46
106;-14.87;0.91;8.91;-2.97;1.08;-0.26
107;-15.38;1.20;13.20;-2.36;0.76;-0.03
108;-15.19;1.49;16.21;-1.49;0.32;0.21
109;-14.20;1.50;17.79;-0.46;0.10;0.41
110;-13.46;1.40;16.84;0.60;0.03;0.58
111;-13.00;1.11;14.46;1.50;-0.24;0.70
112;-12.07;0.83;11.80;2.22;-0.49;0.81
113;-11.38;0.49;8.83;2.80;-0.68;0.91
114;-10.30;0.30;5.65;3.22;-0.90;0.97
115;-8.99;0.31;2.37;3.50;-1.07;0.98
116;-8.08;0.36;-1.00;3.63;-1.00;0.94
117;-7.38;0.77;-4.19;3.59;-1.13;0.87
118;-6.56;1.35;-7.06;3.44;-1.24;0.73
119;-5.69;1.88;-9.84;3.18;-1.37;0.54
