0;-2.88;-3.68;4.17;-3.97;-0.43;0.41
1;-2.75;-4.84;5.97;-4.15;-0.55;0.73
2;-3.12;-5.49;9.12;-4.24;-0.63;1.09
3;-3.06;-6.55;13.04;-4.17;-0.78;1.51
4;-2.55;-7.31;17.20;-3.74;-0.57;2.00
5;-1.88;-7.67;21.14;-3.04;-0.51;2.43
6;-0.92;-7.76;24.06;-2.18;-0.53;2.75
7;0.27;-7.95;25.99;-1.24;-0.41;3.05
8;1.64;-8.38;26.85;-0.28;-0.06;3.37
9;3.42;-9.05;26.69;0.67;0.46;3.65
10;4.81;-9.64;24.77;1.60;1.05;3.84
11;5.70;-10.10;21.58;2.38;1.33;3.88
12;5.75;-10.17;17.97;2.92;1.50;3.85
13;5.40;-10.14;14.84;3.20;1.28;3.77
14;5.85;-10.27;12.92;3.32;1.03;3.67
15;6.61;-10.22;12.38;3.32;0.98;3.60
16;8.15;-10.46;12.48;3.34;1.13;3.47
17;9.11;-10.07;11.72;3.51;1.69;3.29
18;9.90;-9.05;10.58;3.60;1.41;2.88
19;10.73;-7.88;9.46;3.55;0.95;2.31
20;11.95;-6.94;8.88;3.39;0.59;1.70
21;12.25;-5.83;8.61;3.17;0.09;1.02
22;13.11;-5.48;8.12;3.01;-0.57;0.20
23;13.17;-5.14;6.12;2.97;-0.84;-0.66
24;11.85;-3.96;4.23;2.76;-1.24;-1.53
25;9.36;-2.70;2.82;2.26;-2.15;-2.39
26;7.49;-2.12;2.43;1.63;-3.19;-3.10
27;7.34;-2.32;2.79;1.07;-3.52;-3.49
28;5.81;-1.57;2.73;0.61;-3.51;-3.72
29;5.04;-1.14;3.06;0.09;-4.26;-4.07
30;4.26;-1.21;3.37;-0.34;-4.57;-4.28
31;3.53;-1.56;3.31;-0.65;-4.27;-4.23
32;2.17;-0.96;2.69;-0.86;-3.21;-3.91
33;-0.05;0.19;1.53;-1.16;-2.76;-3.61
34;-1.54;0.53;0.74;-1.56;-2.78;-3.29
35;-1.93;0.15;0.05;-2.01;-2.54;-2.84
36;-2.29;0.13;-0.48;-2.43;-2.02;-2.32
37;-2.60;-0.01;-0.01;-2.91;-1.50;-1.78
38;-2.22;-1.01;1.72;-3.37;-0.77;-1.23
39;-3.39;-1.72;3.77;-3.62;0.26;-0.66
40;-4.44;-2.38;6.47;-3.74;0.31;-0.22
41;-3.71;-3.16;8.67;-3.63;0.43;0.28
42;-3.51;-3.29;9.38;-3.37;0.84;0.79
43;-3.30;-3.51;8.83;-3.15;0.87;1.13
44;-3.64;-3.74;8.55;-3.11;0.60;1.38
45;-3.07;-4.52;9.69;-3.22;0.32;1.64
46;-3.36;-5.09;11.52;-3.18;0.57;2.03
47;-3.36;-5.55;14.05;-3.00;0.44;2.39
48;-2.44;-6.13;16.79;-2.66;0.33;2.72
49;-1.74;-6.63;19.37;-2.21;0.04;2.95
50;-0.59;-7.10;21.47;-1.60;-0.06;3.16
51;1.13;-7.83;23.44;-0.91;0.21;3.39
52;2.16;-8.27;24.93;-0.19;0.52;3.56
53;3.92;-9.14;25.67;0.62;0.79;3.65
54;4.86;-9.80;24.36;1.50;1.13;3.65
55;5.28;-10.11;21.80;2.25;1.19;3.55
56;5.12;-10.15;18.90;2.76;1.10;3.42
57;4.42;-10.13;16.39;3.09;0.78;3.26
58;4.12;-10.14;14.54;3.33;0.31;3.07
59;4.62;-10.17;13.04;3.53;0.21;2.94
60;6.02;-10.21;11.20;3.72;0.69;2.91
61;7.22;-9.57;9.36;3.82;1.52;2.91
62;7.56;-8.33;8.01;3.69;1.73;2.70
63;8.21;-7.17;7.60;3.39;1.14;2.25
64;8.79;-6.09;7.82;3.07;0.28;1.67
65;9.50;-5.40;7.88;2.82;-0.59;0.99
66;11.42;-5.35;7.01;2.72;-1.09;0.29
67;12.53;-4.55;5.72;2.68;-0.64;-0.34
68;10.73;-3.01;4.21;2.43;-0.77;-1.13
69;9.51;-2.40;3.23;1.96;-1.70;-2.00
70;8.17;-2.05;3.00;1.46;-2.22;-2.67
71;6.13;-1.60;3.20;0.93;-2.86;-3.22
72;4.86;-1.51;3.64;0.40;-3.60;-3.66
73;3.64;-1.47;3.95;-0.04;-4.11;-3.96
74;3.07;-1.64;3.97;-0.42;-4.48;-4.11
75;2.63;-1.58;4.02;-0.73;-4.20;-4.05
76;1.96;-1.46;3.78;-1.03;-3.77;-3.90
77;1.77;-1.46;3.40;-1.30;-2.90;-3.65
78;0.11;-0.92;2.65;-1.56;-2.24;-3.42
79;-1.36;-0.63;2.68;-1.93;-2.18;-3.22
80;-3.31;-0.08;3.57;-2.43;-2.54;-2.96
81;-3.45;-0.75;5.67;-2.85;-2.48;-2.44
82;-3.39;-1.63;7.53;-2.90;-1.42;-1.67
83;-4.32;-1.26;8.32;-2.69;-0.44;-0.92
84;-4.12;-1.07;8.10;-2.47;-0.04;-0.35
85;-3.79;-1.02;6.97;-2.34;0.34;0.15
86;-4.03;-0.99;6.23;-2.37;0.74;0.61
87;-4.54;-1.31;6.73;-2.60;0.70;1.00
88;-3.85;-2.34;9.18;-2.83;0.56;1.40
89;-3.63;-3.39;12.05;-2.82;0.71;1.83
90;-3.46;-3.96;14.66;-2.56;0.65;2.17
91;-3.23;-4.30;16.28;-2.18;0.52;2.43
92;-2.72;-4.70;17.31;-1.72;0.42;2.72
93;-2.17;-5.07;18.25;-1.29;0.58;3.05
94;-1.40;-5.60;19.46;-0.88;0.65;3.35
